DX이해,제목,제작,url,부분,분류1,분류2,분류3,분류4
커뮤니케이션,ZOOM 사용법 3탄: 학생을 위한 줌 화상수업 사용법 ,바라티비,https://www.youtube.com/watch?v=bWQfYmQzY-Q&pp=ygUEem9vbQ%3D%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,ZOOM 줌 사용법 2탄 : 강의실 개설후 운영자가 알아야 할 모든 것 ,바라티비,https://www.youtube.com/watch?v=abeCLFM0V_I&pp=ygUEem9vbQ%3D%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,"줌 온라인 강의, 회의 참여방법, 복지관, 평생학습 비대면 원격수업 참여자 필독 ",보령쌤TV,https://www.youtube.com/watch?v=DeR3SREPbV0&pp=ygUEem9vbQ%3D%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,[ ZOOM 어디까지 써봤니 #04 ] ZOOM 환경설정의 모든것 | 강사를 위한 ZOOM 환경설정 - [아이티플러스] 온라인강의제작의 모든것 ,ITPLUS 아이티플러스,https://www.youtube.com/watch?v=7MbHSUPfplk&pp=ygUEem9vbQ%3D%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,줌(zoom) 왕초보를 위한 30분 기초강의 | 줌 회원가입부터 호스팅하기까지 | 홍영일 서울대 교육공학박사 | 추천 비디오 | 비대면 쌍방향 수업 zoom 하나만 마스터 하면 끝 ,홍영일어린왕자,https://www.youtube.com/watch?v=t8TyzUaj-bQ&pp=ygUEem9vbQ%3D%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,선생님들이 의외로 잘 모르는 ZOOM 기능 10가지 ㅣ 줌 사용법 ,멍멍샘의 교실,https://www.youtube.com/watch?v=FUm7hQKMK50&pp=ygUEem9vbQ%3D%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,"줌ZOOM 화면공유 10가지만 알면 당신은 고수 PPT, 비디오 끊김현상해결 ",누나IT,https://www.youtube.com/watch?v=5CtItbjwCcA&pp=ygULem9vbSDquLDriqU%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,줌(ZOOM) 전문강사가 알려주는 유용한 기능 21가지! (최신기능포함) ,디지털생활제안,https://www.youtube.com/watch?v=GBhJg_p5yk8&pp=ygULem9vbSDquLDriqU%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,줌(Zoom) 초간단 사용법 | 화상 회의에 참석하기. 회의 개설하기. 줌 초보자를 위한 설명서 | 온라인 화상 회의 ,"엄마, 내가 알려줄게",https://www.youtube.com/watch?v=8U925VTjOGs&pp=ygULem9vbSDquLDriqU%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,줌(zoom) 화이트보드 최신 업데이트! 이젠 뮤랄/미로처럼 디지털 화이트보드 가능 ,디지털생활제안,https://www.youtube.com/watch?v=pZ7XyPwuqa0&pp=ygULem9vbSDquLDriqU%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,23 Zoom 대기실 설정변경(2021 줌사용법 업데이트 버전) ,FocusN,https://www.youtube.com/watch?v=jIkFbubEWj8&pp=ygULem9vbSDquLDriqU%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,줌 ZOOM 사용법 화상회의 꿀팁 모음(온라인 수업) ,디지털거북이,https://www.youtube.com/watch?v=uiZzcBLWrQo&pp=ygULem9vbSDquLDriqU%3D,커뮤니케이션,Zoom,,,
커뮤니케이션,,,,,,,,
커뮤니케이션,구글 드라이브 핵심 기능 이용하는 방법 설명드립니다. ,IB 96,https://www.youtube.com/watch?v=gveH0sbVAHI&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,구글 드라이브 숨은 기능 알면 진짜 대박임...엑셀 굿바이ㅠ ,디에디트 THE EDIT,https://www.youtube.com/watch?v=CnDuscXt1Ow&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,구글드라이브 활용하고 사용하는 방법 배우기 ,IB 96,https://www.youtube.com/watch?v=Cr8GOYdgxJg&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,"5분만에 배우는 알아두면 유용한 구글드라이브 사용법/구글드라이브 공유 하는 방법/구글드라이브 폴더,파일 링크 공유/구글드라이브 업로드 하는 방법/구글드라이브 링크 거는 방법 ",캡틴스튜디오,https://www.youtube.com/watch?v=CnR1OmToHHQ&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,1시간에 구글드라이브 사용법 익히기 Google Drive 동기화 기능 활용법 배우기 ,IB 96,https://www.youtube.com/watch?v=1WT3caWlnm8&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,구글 드라이브 기초 사용법 | 구글 드라이브 폴더 공유하기 | 링크 공유와 사용자 추가하기 ,스마트플립러닝연구회,https://www.youtube.com/watch?v=iyuW3GOJ9gY&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,"알아두면 엄청 편리한 구글 드라이브 기능 4. | 음성 입력, Voice Typing, 마이크 입력 세팅 | 왕초보2고수23 | G0104 ",브라이드TV,https://www.youtube.com/watch?v=Dgujwy4JpOY&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,클라우드 서비스 끝판왕은? | 장단점 분석 | 구글드라이브 vs 네이버클라우드 vs 원드라이브 vs 드롭박스 vs 아이클라우드 ,BSK 비에스케이,https://www.youtube.com/watch?v=kSFHWjx_9Uk&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,노션(Notion)에 구글 드라이브 파일 연동하기 ,스마트플립러닝연구회,https://www.youtube.com/watch?v=omxwHSdTqTs&pp=ygUT6rWs6riAIOuTnOudvOydtOu4jA%3D%3D,파일공유,GoogleDrive,,,
커뮤니케이션,,,,,,,,
커뮤니케이션,원드라이브 배우기 이 영상 하나면 끝!! ,이지쌤,https://www.youtube.com/watch?v=Wz7wQijqKuo&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,원드라이브 사용하면 세상편합니다 원드라이브 사용법 마스터하기 ,누나IT,https://www.youtube.com/watch?v=1__rPtKMj6k&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,MS OneDrive 제대로 활용하기 ,업무의 잔머리,https://www.youtube.com/watch?v=d00e0FEifbk&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,원드라이브 이용방법 배우기 onedrive 사용법 설명 ,IB 96,https://www.youtube.com/watch?v=FyrFQ76XAoY&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,윈도우10 원드라이브 동기화 해제(onedrive 제거 방법) ,남씨의 인생스토리,https://www.youtube.com/watch?v=V74Lsyy9dq0&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,[OneDrive] 원드라이브 사용법 4편 - 자동 백업 기능 취소하기 ,피러쌤의 스마트 교실,https://www.youtube.com/watch?v=8DGdp2rQ2-w&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,OneDrive 사용법ㅣ기능별로 배우는 Microsoft OneDrive 2021ㅣ에어클래스 ,에어클래스,https://www.youtube.com/watch?v=ZT1csFkL_xs&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,"[Microsoft 365 자주 묻는 질문] OneDrive 동기화가 뭔지, 어떻게 하는지 하나씩 알려드릴게요! ",오마스,https://www.youtube.com/watch?v=ufjBGWfJtQw&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,"OneDrive 동기화 방법 - 내 파일을 저장하고 언제, 어디서나 모든 다바이스에서 액세스 하자 ",준범이의 지식 창고,https://www.youtube.com/watch?v=b_yb4e962Hc&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,[Office 365 꿀팁] 436. OneDrive - 개인용 원드라이브와 비즈니스용 원드라이브 비교 ,오마스,https://www.youtube.com/watch?v=EHTmwL9vDf8&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,"교사 꿀팁! OneDrive(원드라이브) 무료 이용방법: 회원가입 방법, 설치 방법, 유의사항, Office 365 ",사서교사 쑥,https://www.youtube.com/watch?v=AYp4yk-hdUc&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,"학교 업무를 편하게 해주는 원드라이브 사용법 (파일저장, 공유까지) ",한지쌤,https://www.youtube.com/watch?v=fXnVsVbDABo&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,[OneDrive] 원드라이브 사용법 5편 - 폴더 변경(C에서 D로) ,피러쌤의 스마트 교실,https://www.youtube.com/watch?v=2oOXsrcHwuQ&pp=ygUIb25lZHJpdmU%3D,파일공유,OneDrive,,,
커뮤니케이션,,,,,,,,
커뮤니케이션,Dropbox 자동화 기능으로 효율적인 문서관리 방법을 알려드립니다. ,SCK Corp. Cloud Service Provider,https://www.youtube.com/watch?v=HviQzZCATig&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,클라우드 서비스인 Dropbox 사용법 ,미래교육학자신종우교수,https://www.youtube.com/watch?v=tZIKsr4GQB8&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,[Dropbox] 드롭박스 페이퍼의 기초 사용법 A부터 Z까지 (2/3편) ,CORAISE 코레이즈,https://www.youtube.com/watch?v=3MQI9r4HKX0&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,Dropbox Business 데모 - 초보자를 위한 Dropbox Business 사용 방법 ,The Social Guide,https://www.youtube.com/watch?v=mBSVdb2hxWI&pp=ugMICgJrbxABGAHKBQdkcm9wYm94,파일공유,Dropbox,,,
커뮤니케이션,드롭박스(dropbox) VS 아이클라우드(icloud)비교 사용방법(후기) ,제이리치 | JRICH,https://www.youtube.com/watch?v=E-jKSOk5mJE&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,What's New with Dropbox? ,Keep Productive ,https://www.youtube.com/watch?v=EUT5GhrteCA&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,The BEST Cloud Storage in 2023? Dropbox vs Google Drive vs iDrive vs Sync vs pCloud vs OneDrive ,Pete Matheson,https://www.youtube.com/watch?v=28H1kBaPOlw&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,"편리한 파일공유 서비스, 드롭박스 ",투이컨설팅-투이톡,https://www.youtube.com/watch?v=AnH1RGxbBnY&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,AutoCAD에 Dropbox 연동하기 ,소프트플러스,https://www.youtube.com/watch?v=ZrJ2HXMwAfQ&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,What is Dropbox? Explained! Original Dropbox Video [HD] ,Sharky Liu,https://www.youtube.com/watch?v=xy9nSnalvPc&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,Dropbox 사용 방법 ,Insider Tech,https://www.youtube.com/watch?v=Bp_BHX4ZbOI&pp=ugMICgJrbxABGAHKBQdkcm9wYm94,파일공유,Dropbox,,,
커뮤니케이션,How To Use Dropbox (For the First Time) ,The Cyber Lab,https://www.youtube.com/watch?v=d1UJHpzlAsc&pp=ygUHZHJvcGJveA%3D%3D,파일공유,Dropbox,,,
커뮤니케이션,Dropbox로 백업 ,Ask Leo!,https://www.youtube.com/watch?v=jjlipnAI3Hk&pp=ugMICgJrbxABGAHKBQdkcm9wYm94,파일공유,Dropbox,,,
커뮤니케이션,,,,파일공유,,,,
커뮤니케이션,"클라우드 업계 다크호스, 스노우플레이크 누구냐 넌! 핫 한 이유 정리해드립니다?? ",디케이비엠시(DK BMC),https://www.youtube.com/watch?v=vu0Q1WUr2iE&pp=ygUX7Iqk64W47JqwIO2UjOugiOydtO2BrCA%3D,파일공유,Snowflake,,,
커뮤니케이션,기업읽어드립니다에 가장 요청 많았던 기업 ,"이찌라의 ""기업읽어드립니다""",https://www.youtube.com/watch?v=fMM77i7Q6zw&pp=ygUX7Iqk64W47JqwIO2UjOugiOydtO2BrCA%3D,파일공유,Snowflake,,,
커뮤니케이션,"[ re:Invent 현장인터뷰??] Snowflake, 6800개의 고객들이 사랑하고 사용하는 데이터 플랫폼? | re:Invent 2022 | Snowflake | 데이터 플랫폼 ",MegazoneCloud 메가존클라우드,https://www.youtube.com/watch?v=CaZtbBV_pfU&pp=ygUX7Iqk64W47JqwIO2UjOugiOydtO2BrCA%3D,파일공유,Snowflake,,,
커뮤니케이션,,,,,,,,
커뮤니케이션,트렐로(Trello) 시작하기 전에 보면 좋은 영상! ,협업툴 콜라비,https://www.youtube.com/watch?v=SFjf2QzW18E&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,직장인과 학생을 위한 생산성 중 최고봉 프로그램 트렐로 (Trello) 를 소개합니다. 안 보시면 후회해요 by 샤키 코리아 ,샤키코리아,https://www.youtube.com/watch?v=i-YGk45byEA&t=1s&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,업무관리툴 트렐로 Trello 사용법 협업 활용 프로젝트 ,드림다이브,https://www.youtube.com/watch?v=gT0mRYV-epI&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,HOW TO USE TRELLO | Fun Project Management Software [Trello Tutorial for Beginners 2021] ,Stewart Gauld,https://www.youtube.com/watch?v=1LyY9HKzCTE&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,How to use Trello Labels - Beginner to Advanced Tutorial ,Simpletivity,https://www.youtube.com/watch?v=c2gLiGZUpes&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,How to Make Money with Trello: Streamlining Projects and Boosting Productivity ,How To Media,https://www.youtube.com/watch?v=ZPoC7DX4U1E&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,Trello Tutorial 2023: How To Use Trello (Beginner's Guide) ,IM Toolkit,https://www.youtube.com/watch?v=Z1nyNQUC5nU&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,Trello App: Full Trello Tutorial for Beginners in 2023! [A-Z Guide] ?? ,Productive Dude,https://www.youtube.com/watch?v=lfMJ-NeoUGM&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,일 잘하는 사람들이 쓰는 앱 추천! 대표님의 시간관리법 대공개! ,디에디트 THE EDIT,https://www.youtube.com/watch?v=DiF_a5PLPww&pp=ygUGVHJlbGxv,프로젝트관리,Trello,,,
커뮤니케이션,트렐로 Trello (팀단위의 todo list / 팀원들이 자꾸 뭘 물어볼때) ,5minIT,https://www.youtube.com/watch?v=aBfs0_5uVpI&pp=ygUT7Yq466CQ66GcIOyCrOyaqeuylQ%3D%3D,프로젝트관리,Trello,,,
커뮤니케이션,간편한 프로젝트 도구 트렐로(Trello) [구기모의 스마트워크 #56] ,구기모TV,https://www.youtube.com/watch?v=bAhyE3P8HJ0&pp=ygUT7Yq466CQ66GcIOyCrOyaqeuylQ%3D%3D,프로젝트관리,Trello,,,
커뮤니케이션,할 일 관리의 대명사 트렐로(trello)사용법을 알려드립니다. ,전원택의 정보교육,https://www.youtube.com/watch?v=TsURjM2IUlE&pp=ygUT7Yq466CQ66GcIOyCrOyaqeuylQ%3D%3D,프로젝트관리,Trello,,,
커뮤니케이션,연말 특강 #3 - Trello로 2021 연간계획 세우기(2020.12.26) ,이승민,https://www.youtube.com/watch?v=5FHF4CR_rnU&pp=ygUT7Yq466CQ66GcIOyCrOyaqeuylQ%3D%3D,프로젝트관리,Trello,,,
커뮤니케이션,"끄레의 트렐로(Trello) 활용방법 (프로토타입,내부 공유용) ",Creators2,https://www.youtube.com/watch?v=1-0jkpOIovI&pp=ygUT7Yq466CQ66GcIOyCrOyaqeuylQ%3D%3D,프로젝트관리,Trello,,,
커뮤니케이션,,,,,,,,
커뮤니케이션,How to Asana: Portfolio management ,Asana,https://www.youtube.com/watch?v=TXm34uGDtEE&pp=ygUFQXNhbmE%3D,프로젝트관리,Asana,,,
커뮤니케이션,How to Asana: Time Tracking ,Asana,https://www.youtube.com/watch?v=ABnVO-zUdIQ&pp=ygUFQXNhbmE%3D,프로젝트관리,Asana,,,
커뮤니케이션,"업무효율을 90% 이상 올려주는 '미친 협업툴 3개' 알려드림 (Slack, Asana, XELF etc.) ",페이퍼로지 PPT,https://www.youtube.com/watch?v=Ru_v-s2ODec&pp=ygUFQXNhbmE%3D,프로젝트관리,Asana,,,
커뮤니케이션,How To Use Asana 2023 (Full Asana Project Management Tutorial) ,The Social Guide,https://www.youtube.com/watch?v=k7QUz0hRHuw&pp=ygUFQXNhbmE%3D,프로젝트관리,Asana,,,
커뮤니케이션,아사나 대 Monday.com | 중소기업을 위한 최고의 프로젝트 관리 소프트웨어 ,Stewart Gauld,https://www.youtube.com/watch?v=qVdcjGJfn64&pp=ugMICgJrbxABGAHKBQVBc2FuYQ%3D%3D,프로젝트관리,Asana,,,
커뮤니케이션,2023년 최고의 Asana 워크플로우 예시 | 단계별 튜토리얼(2023) ,The Social Guide,https://www.youtube.com/watch?v=QwlUBMzXkbQ&pp=ugMICgJrbxABGAHKBQVBc2FuYQ%3D%3D,프로젝트관리,Asana,,,
커뮤니케이션,비즈니스를 위한 아사나 튜토리얼 | Asana(무료 프로젝트 관리 소프트웨어)로 비즈니스 관리 ,Stewart Gauld,https://www.youtube.com/watch?v=vF5x9bXfJKE&pp=ugMICgJrbxABGAHKBQVBc2FuYQ%3D%3D,프로젝트관리,Asana,,,
커뮤니케이션,먼데이닷컴 vs 아사나: 나에게 더 잘 맞는 프로젝트 관리 툴은? ,일 잘하는 이대리의 월요일,https://www.youtube.com/watch?v=t515zKoWX-I&pp=ygUJ7JWE7IKs64KY,프로젝트관리,Asana,,,
커뮤니케이션,,,,,,,,
커뮤니케이션,최신 버전의 JIRA로 배우는 애자일 프로젝트 관리 ,프로젝트 매니저,https://www.youtube.com/watch?v=Aq3J-rqu-OU&pp=ygUW7ZSE66Gc7KCd7Yq4IOq0gOumrO2ItA%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,인생 효율 2배로 늘리는 법 - (Jira 활용) ,라매개발자,https://www.youtube.com/watch?v=QZHSTIWDTC8&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,Jira 사용법 : 초보자를 위한 Atlassian Jira 튜토리얼 (애자일 프로젝트 관리) /Jira 무료 강의 (아틀라시안 지라) ,Open Source Consulting - 오픈소스컨설팅,https://www.youtube.com/watch?v=Vwa7BQ6WFYw&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,JIRA 사용 방법 | 무료 Agile 프로젝트 관리 소프트웨어(초보자를 위한 Jira 튜토리얼) ,Stewart Gauld,https://www.youtube.com/watch?v=GWxMTvRGIpc&pp=ugMICgJrbxABGAHKBQRqaXJh,프로젝트관리,Jira,,,
커뮤니케이션,성장하는 조직의 프로젝트 관리 노하우 - Jira 클라우드 활용법 ,,https://www.youtube.com/watch?v=rfvHEWe8cu0&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,초보자를 위한 Jira 소프트웨어 사용 방법 | Jira 프로젝트 관리 소프트웨어(2023) ,Tutorials by Manizha & Ryan,https://www.youtube.com/watch?v=aP7W7zNTM2I&pp=ugMICgJrbxABGAHKBQRqaXJh,프로젝트관리,Jira,,,
커뮤니케이션,초보자를 위한 Jira 튜토리얼: Jira 프로젝트 관리 ,Simon Sez IT,https://www.youtube.com/watch?v=nHuhojfjeUY&pp=ugMICgJrbxABGAHKBQRqaXJh,프로젝트관리,Jira,,,
커뮤니케이션,How To Use Jira For Full Project Management (Complete Beginner Tutorial 2023) ,The Social Guide,https://www.youtube.com/watch?v=AcRTayCv93w&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,Jira Work Management For All | March 2023 ,"Expium, a Valiantys Company",https://www.youtube.com/watch?v=vZcPESgopLw&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,성장하는 조직의 프로젝트 관리 노하우 - Jira 클라우드 활용법 ,Polaris Office Atlassian,https://www.youtube.com/watch?v=jvdcHtnZ_Rc&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,Atlassian Jira & Confluence (Cloud ver.) 관리자를 위한 이러닝 과정 소개 ,Open Source Consulting - 오픈소스컨설팅,https://www.youtube.com/watch?v=eRu7LyKOxIc&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,Jira와 Big Picture를 사용한 스마트한 프로젝트 관리 ,프로젝트 매니저,https://www.youtube.com/watch?v=bqMCQbSOpzc&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,1시간 만에 Jira Service Management 만들기 ,Polaris Office Atlassian,https://www.youtube.com/watch?v=DVOX9vswup8&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,지라 도구 | 민첩한 프로젝트 관리 | 무료 YouTube 라이브 세션 ,SDET- QA Automation Techie,https://www.youtube.com/watch?v=Wgyirv9juFI&pp=ugMICgJrbxABGAHKBQRqaXJh,프로젝트관리,Jira,,,
커뮤니케이션,Introduction to Jira Product Discovery | Atlassian ,Atlassian,https://www.youtube.com/watch?v=Zje6bMeiqjk&pp=ygUEamlyYQ%3D%3D,프로젝트관리,Jira,,,
커뮤니케이션,Jira 교육 | 초보자를 위한 Jira 튜토리얼 | 지라 코스 | 인텔리팟 ,Intellipaat,https://www.youtube.com/watch?v=uM_m6EzMg3k&pp=ugMICgJrbxABGAHKBQRqaXJh,프로젝트관리,Jira,,,
커뮤니케이션,,,,,,,,
커뮤니케이션,"Microsoft Teams 를 소개합니다(장점, 라이센스 등) - [MS Office365 3부-1] ",다우데이타,https://www.youtube.com/watch?v=SbhWatEkQkg&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,마이크로소프트 팀즈로 효율적으로 협업하는 법 ,스타트업잡스,https://www.youtube.com/watch?v=lUC6t1R5vZQ&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,Teams 기능 & 사용방법 마스터하기 - [MS Office365 3부-2] ,다우데이타,https://www.youtube.com/watch?v=NMPUq0S_va0&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,?? Microsoft Teams Tutorial in 10 min ,Kevin Stratvert,https://www.youtube.com/watch?v=VDDPoYOQYfM&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,[팀즈 사용법] Teams 1 MS Teams 메뉴 알아보기 ,오마스,https://www.youtube.com/watch?v=yRrO74HVj84&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,Introduction to Microsoft Teams ,Microsoft Teams,https://www.youtube.com/watch?v=UoWHXrmIszg&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,Microsoft Teams | The Beginners Guide to Teams ,Collaboration Coach,https://www.youtube.com/watch?v=eTgR4r5QLbM&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,초보자도 쉽게 하는 Teams 사용법 ? 미팅 만들고 세팅해서 온라인 회의하기 ,오마스,https://www.youtube.com/watch?v=KK8mw-OtYWE&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,"팀즈 수업 | 3가지 기본기능으로 수업하기 | 출석체크, 강의 중 자료공유, 과제 내기 ",최오밀,https://www.youtube.com/watch?v=3MbBcEVXVXc&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,Teams에서 Planner를 활용한 작업 관리 및 활용방법 ,Microsoft 365 for IT,https://www.youtube.com/watch?v=aoTwqRPTsl0&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,"The new, better Microsoft Teams ",Keep Productive ,https://www.youtube.com/watch?v=nPcZIv0RcWk&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,협업이 필요하다면 필수 - 오피스365 Teams(팀즈) & Planner(플래너) EP4 ,5minIT,https://www.youtube.com/watch?v=5phXfkauhkw&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,모르면 봐! - Teams 기능 ,다우데이타,https://www.youtube.com/watch?v=C7cNp9oO_s8&pp=ygUHbXN0ZWFtcw%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,??[18편] 소소하지만 꽤 유용한 팀즈 활용 팁! 팀즈에서 메시지를 관리하는 팁 ?? ,Microsoft Korea,https://www.youtube.com/watch?v=sQ3GANnIu58&pp=ygUN7YyA7KaIIO2ZnOyaqQ%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,??[14편] 소소하지만 꽤 유용한 팀즈 활용 팁! Teams에서 팀/채널 생성하기?? ,Microsoft Korea,https://www.youtube.com/watch?v=IjqVg4ad2nU&pp=ygUN7YyA7KaIIO2ZnOyaqQ%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,Teams 이렇게 사용하면 좋아요! Teams Tip 7 ,Microsoft 365 for IT,https://www.youtube.com/watch?v=-MVQqC-Ktak&pp=ygUN7YyA7KaIIO2ZnOyaqQ%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,??[15편] 소소하지만 꽤 유용한 팀즈 활용 팁! Teams Phone 자동응답 설정하기 ?? ,Microsoft Korea,https://www.youtube.com/watch?v=Bz3gY2Pllw0&pp=ygUN7YyA7KaIIO2ZnOyaqQ%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,??[11편] 소소하지만 꽤 유용한 팀즈 활용 팁! Viva Learning 활용하기?? ,Microsoft Korea,https://www.youtube.com/watch?v=8d-4EhvlZZQ&pp=ygUN7YyA7KaIIO2ZnOyaqQ%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,??[12편] 소소하지만 꽤 유용한 팀즈 활용 팁! Teams에서 검색하기 Tips?? ,Microsoft Korea,https://www.youtube.com/watch?v=OTkSo-Muogc&pp=ygUN7YyA7KaIIO2ZnOyaqQ%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,??[6편] 소소하지만 꽤 유용한 팀즈 활용 팁! 미팅에서 라이브캡션 활용하기?? ,Microsoft Korea,https://www.youtube.com/watch?v=0CV5bVkH5eY&pp=ygUN7YyA7KaIIO2ZnOyaqQ%3D%3D,그룹웨어,MS Teams,,,
커뮤니케이션,MS의 강력한 협업툴 Teams. 이 툴을 모르면 앞으로 사회에서 도태 될지도 모릅니다. ,업무의 잔머리,https://www.youtube.com/watch?v=UV7f8oGjQRg&pp=ygUN7YyA7KaIIO2ZnOyaqQ%3D%3D,그룹웨어,MS Teams,,,
