title,url,date,keyword,creator,view,likes,depart,depart1,language,text,new_text
"[Orange3]데이터분석,머신러닝_[3. Regression/아이오와 집값 예측하기]",https://www.youtube.com/watch?v=TM9wDWMtMrs&pp=ygUWT3JhbmdlIOuNsOydtO2EsOu2hOyEnQ%3D%3D,2021.8.8,오렌지3,태화샘의거꾸로교실,1448,13,데이터기술,데이터분석 ,한국어,"#오렌지3#데이터분석#머신러닝
----------------------------------------------------
본 영상은 
[3시간에 배우는 인공지능 데이터 분석 오렌지]
(서울과학종합대학원 디지털혁신처)
도서를 참고하여 만들어진 2차 저작물입니다.
-----------------------------------------------------","Orange3데이터분석머신러닝_3 Regression아이오와 집값 예측하기 오렌지3데이터분석머신러닝

본 영상은 
3시간에 배우는 인공지능 데이터 분석 오렌지
서울과학종합대학원 디지털혁신처
도서를 참고하여 만들어진 2차 저작물입니다
"
[STEP] Orange를 활용한 정형 데이터 분석,https://www.youtube.com/watch?v=JBdMS5XSKrk&pp=ygUWT3JhbmdlIOuNsOydtO2EsOu2hOyEnQ%3D%3D,2022.11.18,,한기대 HRD 브릿지,56,0,데이터기술,데이터분석 ,한국어,"정형데이터를 쉽게 분석할 수 있는 방법으로는 무엇이 있을까요?
비밀인데... 몰래 알려드릴게요!!
Orange는 파이프라인을 간단하게 구성할 수 있는 데이터 마이닝 도구랍니다!!","STEP Orange를 활용한 정형 데이터 분석 정형데이터를 쉽게 분석할 수 있는 방법으로는 무엇이 있을까요
비밀인데 몰래 알려드릴게요
Orange는 파이프라인을 간단하게 구성할 수 있는 데이터 마이닝 도구랍니다"
[Excel과 Orange] Sentiment Analysis(감성 분석),https://www.youtube.com/watch?v=4AHRZiISH4U&pp=ygUWT3JhbmdlIOuNsOydtO2EsOu2hOyEnQ%3D%3D,2020.5.14,Excel,CaN Tips,2222,51,데이터기술,데이터분석 ,한국어,"간단하게 샘플로 만든 음식점 리뷰 데이터들을 사용해 엑셀(Excel)에서 감성 분석(감정 분석)을 수행하는 방법과 오픈 소스 데이터 마이닝 프로그램인 오렌지(Orange)로 하는 방법을 소개합니다. 

특히, 한글(한국어)로 된 데이터를 돈 안 들이고 간편하게 활용하는 방법이 핵심입니다. 한국어를 처리하는 솔루션을 구하기 어려운 경우 활용하면 됩니다.

http://cantips.com/3247
#SentimentAnalysis #감성분석 #텍스트마이닝","Excel과 Orange Sentiment Analysis감성 분석 간단하게 샘플로 만든 음식점 리뷰 데이터들을 사용해 엑셀Excel에서 감성 분석감정 분석을 수행하는 방법과 오픈 소스 데이터 마이닝 프로그램인 오렌지Orange로 하는 방법을 소개합니다 

특히 한글한국어로 된 데이터를 돈 안 들이고 간편하게 활용하는 방법이 핵심입니다 한국어를 처리하는 솔루션을 구하기 어려운 경우 활용하면 됩니다


SentimentAnalysis 감성분석 텍스트마이닝"
Orange3 데이터 분석(30/36) - 텍스트 분류,https://www.youtube.com/watch?v=ay1OWb6IDRc&pp=ygUWT3JhbmdlIOuNsOydtO2EsOu2hOyEnQ%3D%3D,2021.2.14,Orange3 데이터분석 머신러닝,엘리쌤과인공지능,2300,,데이터기술,데이터분석 ,한국어,"텍스트 분류(Classification)
레이블이 있는 그림 동화 44편으로 학습시킨 모델을 이용해 안데르센동화를 분류해봅니다. Logistic Regression, Test and Score, Prediction, Nomogram

초등학생도 할 수 있는 데이터 분석.
마우스 클릭으로 위젯을 추가하고, 마우스 드래그로 위젯을 서로 연결하는 것만으로 쉽게 데이터를 분석해보세요.

강의 문의 : ai.ellielee@gmail.com

엘리쌤의 [Orange3 데이터분석] 강의 영상 전체 보기 - https://tinyurl.com/orangedatamining

Getting Started with Orange -    • Getting Started w...  
Orange Website - https://orangedatamining.com/
#Orange3 #오렌지3 #데이터분석 #엘리쌤","Orange3 데이터 분석3036  텍스트 분류 텍스트 분류Classification
레이블이 있는 그림 동화 44편으로 학습시킨 모델을 이용해 안데르센동화를 분류해봅니다 Logistic Regression Test and Score Prediction Nomogram

초등학생도 할 수 있는 데이터 분석
마우스 클릭으로 위젯을 추가하고 마우스 드래그로 위젯을 서로 연결하는 것만으로 쉽게 데이터를 분석해보세요

강의 문의  aiellieleegmailcom

엘리쌤의 Orange3 데이터분석 강의 영상 전체 보기  

Getting Started with Orange      Getting Started w  
Orange Website  
Orange3 오렌지3 데이터분석 엘리쌤"
[엑셈 웨비나] 데이터 분석 플랫폼 'KNIME' (1강),https://www.youtube.com/watch?v=6jrotnEe8i4&pp=ygUVa25pbWUg642w7J207YSw67aE7ISd,2019.6.4,KNIME,엑셈TV,8033,81,데이터기술,데이터분석 ,한국어,"#KNIME #엑셈 #데이터분석 

[엑셈 웨비나] 데이터 분석 플랫폼 'KNIME' (1강)
- 정형, 비정형 데이터 수집이 가능하며 머신러닝과 딥러닝 등 다양한 AI 기술을 활용할 수 있는 'KNIME Analytics Platform'의 기능, 주요 화면 구성, 환경 설정 등을 알아봅니다. 

* 강의 : 신준호 (엑셈 빅데이터사업본부)","엑셈 웨비나 데이터 분석 플랫폼 KNIME 1강 KNIME 엑셈 데이터분석 

엑셈 웨비나 데이터 분석 플랫폼 KNIME 1강
 정형 비정형 데이터 수집이 가능하며 머신러닝과 딥러닝 등 다양한 AI 기술을 활용할 수 있는 KNIME Analytics Platform의 기능 주요 화면 구성 환경 설정 등을 알아봅니다 

 강의  신준호 엑셈 빅데이터사업본부"
[제품 소개] 데이터 전처리 및 통합 분석 소프트웨어 KNIME(나임),https://www.youtube.com/watch?v=5nXdvWuES7s&pp=ygUVa25pbWUg642w7J207YSw67aE7ISd,2021.12.8,[KNIME] 데이터 전처리 및 통합 분석 소프트웨어 : 나임,잘레시아,1268,21,데이터기술,데이터분석 ,한국어,"KNIME(나임)은 데이터 분석부터 정제, 변환, 모델링, 시각화에 이르기까지 분석 전 과정을 워크플로우 형태로 제공하는 강력한 데이터 전처리 및 통합 분석 소프트웨어입니다.

*제품 설명 바로가기
https://blog.naver.com/zalesia2020/22...
#KNIME #데이터전처리 #ETL","제품 소개 데이터 전처리 및 통합 분석 소프트웨어 KNIME나임 KNIME나임은 데이터 분석부터 정제 변환 모델링 시각화에 이르기까지 분석 전 과정을 워크플로우 형태로 제공하는 강력한 데이터 전처리 및 통합 분석 소프트웨어입니다

제품 설명 바로가기

KNIME 데이터전처리 ETL"
��영상 하나로 KNIME 사용법 완벽 정리🔥 나임을 활용한 데이터 전처리 방법 [KNIME 교육 : 웹캠페인 편],https://www.youtube.com/watch?v=YxADOc90hlM&pp=ygUVa25pbWUg642w7J207YSw67aE7ISd,2022.6.14,[KNIME 기능 소개],잘레시아,6056,51,데이터기술,데이터분석 ,한국어,"안녕하세요. 잘레시아입니다.
이번 영상에서는 웹캠페인 비즈니스 시나리오를 바탕으로 KNIME(나임)을 활용한 데이터 전처리 방법을 설명해 드립니다. 궁금하신 점은 언제든지 이메일 또는 댓글을 통해 문의해 주세요 !
*E-mail : sypark@zalesia.com
---------------------------------------------------------------------------------------------------------------------------------
[워크플로우 및 데이터 파일 다운로드]
(블로그) https://blog.naver.com/zalesia2020/22...
*실습할 때 참고용으로 살펴볼 수 있는 KNIME 워크플로우 및 데이터 파일입니다.
  다운로드 후 영상과 함께 살펴보시면 좋을 것 같습니다.
---------------------------------------------------------------------------------------------------------------------------------
00:00 소개
02:05 KNIME Analytics Platform 화면 구성
05:02 WebCampaign Workflow 생성
06:04 HDFS에서 파일 가져오기
15:32 데이터 Append
18:07 컬럼 분할
22:44 컬럼명 변경
25:02 데이터 추가
29:43 컬럼 병합
32:51 데이터 Join
37:56 String 컬럼값 대체
40:22 Unpivot
45:18 결측치 필터링
47:51 컬럼 삭제
49:19 데이터 그룹별 집계
53:29 데이터 순서 정렬
54:46 컬럼 순서 정렬
55:54 데이터 로컬로 내보내기

#knime #데이터전처리 #데이터분석","영상 하나로 KNIME 사용법 완벽 정리 나임을 활용한 데이터 전처리 방법 KNIME 교육  웹캠페인 편 안녕하세요 잘레시아입니다
이번 영상에서는 웹캠페인 비즈니스 시나리오를 바탕으로 KNIME나임을 활용한 데이터 전처리 방법을 설명해 드립니다 궁금하신 점은 언제든지 이메일 또는 댓글을 통해 문의해 주세요 
Email  syparkzalesiacom

워크플로우 및 데이터 파일 다운로드
블로그 
실습할 때 참고용으로 살펴볼 수 있는 KNIME 워크플로우 및 데이터 파일입니다
  다운로드 후 영상과 함께 살펴보시면 좋을 것 같습니다

0000 소개
0205 KNIME Analytics Platform 화면 구성
0502 WebCampaign Workflow 생성
0604 HDFS에서 파일 가져오기
1532 데이터 Append
1807 컬럼 분할
2244 컬럼명 변경
2502 데이터 추가
2943 컬럼 병합
3251 데이터 Join
3756 String 컬럼값 대체
4022 Unpivot
4518 결측치 필터링
4751 컬럼 삭제
4919 데이터 그룹별 집계
5329 데이터 순서 정렬
5446 컬럼 순서 정렬
5554 데이터 로컬로 내보내기

knime 데이터전처리 데이터분석"
[KNIME 실습] 연관성분석(Association Analysis) - 규칙분석,https://www.youtube.com/watch?v=ktILnWVQWlM&pp=ygUVa25pbWUg642w7J207YSw67aE7ISd,2022.4.14,노코딩 플랫폼을 활용한 기계학습,한국교육학술정보원(KERIS),130,2,데이터기술,데이터분석 ,한국어,"#연관성분석 #AssociationAnalysis #실습 #노코드 #노코딩 #KNIME #기계학습

프로젝트 실습 데이터 및 관련 교재는 하단의 링크를 통해 다운받으실 수 있습니다. 
(단, 데이터셋은 Kaggle 외 교육용으로 무료로 배포되는 것을 사용하였으며, 상업적 활용 및 2차 가공은 금지 합니다)
URL:https://drive.google.com/drive/folder...","KNIME 실습 연관성분석Association Analysis  규칙분석 연관성분석 AssociationAnalysis 실습 노코드 노코딩 KNIME 기계학습

프로젝트 실습 데이터 및 관련 교재는 하단의 링크를 통해 다운받으실 수 있습니다 
단 데이터셋은 Kaggle 외 교육용으로 무료로 배포되는 것을 사용하였으며 상업적 활용 및 2차 가공은 금지 합니다
URL"
[KNIME 실습] 연관성분석(Association Analysis) - 기대수익 계산,https://www.youtube.com/watch?v=cQ_T7oKSfeQ&pp=ygUVa25pbWUg642w7J207YSw67aE7ISd,2022.4.14,노코딩 플랫폼을 활용한 기계학습,한국교육학술정보원(KERIS),150,0,데이터기술,데이터분석 ,한국어,"프로젝트 실습 데이터 및 관련 교재는 하단의 링크를 통해 다운받으실 수 있습니다. 
(단, 데이터셋은 Kaggle 외 교육용으로 무료로 배포되는 것을 사용하였으며, 상업적 활용 및 2차 가공은 금지 합니다)
URL:https://drive.google.com/drive/folder...","KNIME 실습 연관성분석Association Analysis  기대수익 계산 프로젝트 실습 데이터 및 관련 교재는 하단의 링크를 통해 다운받으실 수 있습니다 
단 데이터셋은 Kaggle 외 교육용으로 무료로 배포되는 것을 사용하였으며 상업적 활용 및 2차 가공은 금지 합니다
URL"
[KNIME을 통한 딥러닝 분석] Autoencoder를 활용하여 신용카드 사기거래 탐지,https://www.youtube.com/watch?v=V3sT_YdUtww&pp=ygUVa25pbWUg642w7J207YSw67aE7ISd,2023.2.7,[KNIME 기능 소개],잘레시아,225,9,데이터기술,데이터분석 ,한국어,"(🔊)안녕하세요 잘레시아입니다.
이번 실습에서는 KNIME에서 딥러닝 모델인 Autoencoder(오토인코더)를 학습하고, 이를 활용하여 신용카드 사기거래 탐지를 수행해 보겠습니다.
Autoencoder를 통해 사기거래를 예측하고 정상 거래와 사기 거래를 분류할 수 있습니다. KNIME을 통해 신용카드 사기거래를 감지하는 방법을 알고 싶다면 영상을 확인해 주세요!

 *(블로그) KNIME에 대해 궁금하다면 ?
   https://blog.naver.com/zalesia2020/22...
#KNIME #autoencoder #카드사기거래탐지","KNIME을 통한 딥러닝 분석 Autoencoder를 활용하여 신용카드 사기거래 탐지 안녕하세요 잘레시아입니다
이번 실습에서는 KNIME에서 딥러닝 모델인 Autoencoder오토인코더를 학습하고 이를 활용하여 신용카드 사기거래 탐지를 수행해 보겠습니다
Autoencoder를 통해 사기거래를 예측하고 정상 거래와 사기 거래를 분류할 수 있습니다 KNIME을 통해 신용카드 사기거래를 감지하는 방법을 알고 싶다면 영상을 확인해 주세요

 블로그 KNIME에 대해 궁금하다면 
   
KNIME autoencoder 카드사기거래탐지"
[KNIME 실습] 회귀(Regression) - 모델학습 및 예측,https://www.youtube.com/watch?v=eLNlaUxz22A&pp=ygUMa25pbWUg6rCV7J2Y,2022.2.21,노코딩 플랫폼을 활용한 기계학습,한국교육학술정보원(KERIS),634,7,데이터기술,데이터분석 ,한국어,"#회귀 #Regression #실습 #노코드 #노코딩 #KNIME #기계학습


프로젝트 실습 데이터 및 관련 교재는 하단의 링크를 통해 다운받으실 수 있습니다. 
(단, 데이터셋은 Kaggle 외 교육용으로 무료로 배포되는 것을 사용하였으며, 상업적 활용 및 2차 가공은 금지 합니다)
URL: https://drive.google.com/drive/folder...","KNIME 실습 회귀Regression  모델학습 및 예측 회귀 Regression 실습 노코드 노코딩 KNIME 기계학습


프로젝트 실습 데이터 및 관련 교재는 하단의 링크를 통해 다운받으실 수 있습니다 
단 데이터셋은 Kaggle 외 교육용으로 무료로 배포되는 것을 사용하였으며 상업적 활용 및 2차 가공은 금지 합니다
URL "
[KNIME 실습] 웹크롤링(Web Crawling) - HTML 분석 & column 만들기,https://www.youtube.com/watch?v=Z9X4V4VwvMI&pp=ygUVa25pbWUg642w7J207YSw67aE7ISd,2022.6.15,노코딩 플랫폼을 활용한 기계학습,한국교육학술정보원(KERIS),344,4,데이터기술,데이터분석 ,한국어,"#웹크롤링 #웹크롤러 #Web Crawling #Web crawler #개념 #노코드 #노코딩 #KNIME #기계학습

프로젝트 실습 데이터 및 관련 교재는 하단의 링크를 통해 다운받으실 수 있습니다. 
(단, 데이터셋은 Kaggle 외 교육용으로 무료로 배포되는 것을 사용하였으며, 상업적 활용 및 2차 가공은 금지 합니다)
URL: https://drive.google.com/drive/folder...","KNIME 실습 웹크롤링Web Crawling  HTML 분석  column 만들기 웹크롤링 웹크롤러 Web Crawling Web crawler 개념 노코드 노코딩 KNIME 기계학습

프로젝트 실습 데이터 및 관련 교재는 하단의 링크를 통해 다운받으실 수 있습니다 
단 데이터셋은 Kaggle 외 교육용으로 무료로 배포되는 것을 사용하였으며 상업적 활용 및 2차 가공은 금지 합니다
URL "
